key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	recordNumber	identifier	scientificNameID	verbatimEventDate	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	gbifID	occurrenceID	taxonID	sex	depthAccuracy	identifiedBy	preparations	samplingProtocol	dynamicProperties	footprintWKT	catalogNumber	networkKeys	decimalLatitude	decimalLongitude	waterBody	associatedSequences	institutionKey	collectionKey	datasetName	geodeticDatum	institutionID	eventRemarks	collectionCode	parentNameUsageID	organismID	institutionCode	locationID	collectionID	coordinateUncertaintyInMeters	recordedBy	locality	language	georeferenceSources	individualCount	modified	fieldNumber	ownerInstitutionCode	occurrenceRemarks	bibliographicCitation	typeStatus	references	dateIdentified	taxonRemarks
1426881245	5e2c9b3a-9d7c-4871-af8c-144e4f40e9d2	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:02:38.476+00:00	2024-01-29T08:15:29.675+00:00	299	{}	HUMAN_OBSERVATION	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	1005.5		{}	1956.0	11.0	24.0	1956-11-24T13:30/1956-11-24T15:30	329.0	329.0	[]	2024-01-29T08:15:29.675+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:SWPRON:MBIS:4927'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	1357		urn:catalog:SWPRON:MBIS:4927	urn:lsid:marinespecies.org:taxname:239880						1426881245	urn:catalog:SWPRON:MBIS:4927		FEMALE	91.5			GearType=long line & baited trap		POINT (175.8833 -41.7500)	MBIS-urn:catalog:SWPRON:MBIS:4927 VUZ 75 Pallenopsis kupei	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	-41.75	175.8833	South Pacific Ocean				MBIS Marine Fauna and Flora observations around New Zealand	WGS84						Victoria University			100.0			en		1.0	2014-12-08T00:00:00.000+00:00	VUZ 75		GearType=long line & baited trap	Clark, W.C. (1958) Some Pycnogonida from Cook Strait, New Zealand, with descriptions of two new species. Zoology Publications from Victoria University of Wellington No. 23				recorded as Pallenopsis mauii
3466772798	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862	1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:20.539+00:00	273	{}	HUMAN_OBSERVATION	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE		ANTARCTICA	{}							['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:20.539+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': 'd9d61d22-7f9c-4c8d-90fb-72402f902324'}]	[]	[]	[]	False	ASAC_3010_0100	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ TAN0602/447	NIWA.0100	d9d61d22-7f9c-4c8d-90fb-72402f902324	urn:lsid:marinespecies.org:taxname:239880		7000	https://biodiversity.org.au/afd/taxa/03731ccc-f4a0-4228-ab3f-3d45cfd9a422	Species	Pallenopsis kupei	3466772798	d9d61d22-7f9c-4c8d-90fb-72402f902324	239880			C. Arango			{materialSampleID:__}		##																																
3466772587	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862	1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:19.111+00:00	273	{}	HUMAN_OBSERVATION	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE		ANTARCTICA	{}							['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:19.111+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': 'dcf3f3c5-8334-4454-9d42-58d5b3d07e6c'}]	[]	[]	[]	False	ASAC_3010_0095	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ TAN0602/48	NIWA.0095	dcf3f3c5-8334-4454-9d42-58d5b3d07e6c	urn:lsid:marinespecies.org:taxname:239880		7000	https://biodiversity.org.au/afd/taxa/03731ccc-f4a0-4228-ab3f-3d45cfd9a422	Species	Pallenopsis kupei	3466772587	dcf3f3c5-8334-4454-9d42-58d5b3d07e6c	239880	MALE		C. Arango			{materialSampleID:__}		##																																
318008755	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.166+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	124.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.166+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24351'}]	[]	[]	[]	False		Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE										318008755				0.0						24351		-52.5166	160.5166						WGS84			SOMBASE Pycnogonids			BAS																	
318008756	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.164+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	352.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.164+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24352'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE										318008756				19.0						24352		-51.0	162.0166						WGS84			SOMBASE Pycnogonids			BAS																	
318008757	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.166+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	118.0	OCEANIA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.166+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24353'}]	[]	[]	[]	False		Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE										318008757				6.0						24353		-54.5	158.9833						WGS84			SOMBASE Pycnogonids			BAS																	
318009085	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.631+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	550.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.631+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34154'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE										318009085				0.0						34154		-44.2316	173.6583						WGS84			SOMBASE Pycnogonids			BAS																	
318009086	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.630+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	126.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.630+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34155'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE										318009086				0.0						34155		-32.6066	167.51						WGS84			SOMBASE Pycnogonids			BAS																	
318009120	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.635+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	1005.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.635+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34291'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE										318009120				91.5						34291		-41.75	174.883						WGS84			SOMBASE Pycnogonids			BAS																	
318009121	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.634+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	730.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.634+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34292'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE										318009121				0.0						34292		-45.85	171.0333						WGS84			SOMBASE Pycnogonids			BAS																	
318009122	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.636+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	315.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.636+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34293'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE										318009122				0.0						34293		-49.6833	178.6666						WGS84			SOMBASE Pycnogonids			BAS																	
318009123	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.634+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	249.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.634+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34294'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE										318009123				0.0						34294		-45.2	171.7333						WGS84			SOMBASE Pycnogonids			BAS																	
318009124	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.634+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	831.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.634+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34295'}]	[]	[]	[]	False		Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE										318009124				81.5						34295		-38.7666	178.8						WGS84			SOMBASE Pycnogonids			BAS																	
318009125	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.634+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	121.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.634+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34296'}]	[]	[]	[]	False		Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE										318009125				0.0						34296		-52.5166	160.5166						WGS84			SOMBASE Pycnogonids			BAS																	
318009126	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.635+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	146.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.635+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34297'}]	[]	[]	[]	False		Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE										318009126				0.0						34297		-54.85	158.6333						WGS84			SOMBASE Pycnogonids			BAS																	
318009497	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.678+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	175.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.678+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39211'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318009497				0.0						39211		-71.1077	-11.5383						WGS84			SOMBASE Pycnogonids			BAS																	
318009500	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.679+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	274.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39231'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318009500				0.0						39231		-70.8347	-10.5958						WGS84			SOMBASE Pycnogonids			BAS																	
318009502	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.678+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	287.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.678+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39247'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318009502				0.0						39247		-71.0916	-11.5077						WGS84			SOMBASE Pycnogonids			BAS																	
318009504	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.679+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	295.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39252'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318009504				0.0						39252		-70.8788	-10.8786						WGS84			SOMBASE Pycnogonids			BAS																	
318009506	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.679+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	309.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.679+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39259'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318009506				0.0						39259		-71.0813	-11.5366						WGS84			SOMBASE Pycnogonids			BAS																	
318009507	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.686+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	337.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.686+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39263'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318009507				0.0						39263		-70.9419	-10.5297						WGS84			SOMBASE Pycnogonids			BAS																	
318009515	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.696+00:00	124	{}	OCCURRENCE	PRESENT	2117518	1	54	354	9477065	3254684	2117433	2117518	2117518	Pallenopsis kupei Clark, 1971	Pallenopsis kupei Clark, 1971	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis kupei	Pallenopsis	kupei	SPECIES	ACCEPTED	NE	848.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.696+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39293'}]	[]	[]	[]	False		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE										318009515				0.0						39293		-71.3166	-13.9425						WGS84			SOMBASE Pycnogonids			BAS																	
