key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	institutionCode	associatedReferences	fieldNumber	gbifID	language	verbatimLocality	collectionCode	occurrenceID	type	networkKeys	projectId	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	eventID	scientificNameID	institutionID	verbatimEventDate	footprintWKT	identificationRemarks	occurrenceRemarks	continent	datasetID	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	waterBody	locality	recordedBy	locationID	georeferenceSources	dateIdentified	stateProvince	otherCatalogNumbers	collectionKey	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	distanceFromCentroidInMeters	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	coordinatePrecision	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	bibliographicCitation	associatedSequences	eventRemarks	parentNameUsageID	organismID	typeStatus
318004295	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.256+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-78.2833	-177.9666	636.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.256+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22052'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22052	BAS			318004295			SOMBASE Pycnogonids																																																		
318004296	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.256+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-77.5333	-172.5333	470.0	2.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.256+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22053'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22053	BAS			318004296			SOMBASE Pycnogonids																																																		
318004297	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.258+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-56.3966	-27.41	195.5	34.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.258+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22054'}]	[]	[]	[]		False					WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE			22054	BAS			318004297			SOMBASE Pycnogonids																																																		
318004298	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.258+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-65.5	-67.5166	180.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.258+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22055'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22055	BAS			318004298			SOMBASE Pycnogonids																																																		
318004299	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.256+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-65.0833	-64.9166	270.0	50.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.256+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22056'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22056	BAS			318004299			SOMBASE Pycnogonids																																																		
318004300	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.257+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-64.8	-64.2166	310.0	10.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.257+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22057'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22057	BAS			318004300			SOMBASE Pycnogonids																																																		
318004301	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.258+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-64.8166	-64.1783	260.0	5.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.258+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22058'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22058	BAS			318004301			SOMBASE Pycnogonids																																																		
318004302	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.258+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-64.81	-64.0666	111.0	39.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.258+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22059'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22059	BAS			318004302			SOMBASE Pycnogonids															ANTARCTICA																																			
318004303	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.252+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-64.2533	-61.4583	572.5	32.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.252+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22060'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22060	BAS			318004303			SOMBASE Pycnogonids																																																		
318004304	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.252+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-64.4916	-62.4966	121.0	11.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.252+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22061'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22061	BAS			318004304			SOMBASE Pycnogonids															ANTARCTICA																																			
318004305	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.253+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-64.6166	-62.8466	655.0	15.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.253+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22062'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22062	BAS			318004305			SOMBASE Pycnogonids																																																		
318004306	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.252+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-65.0616	-63.95	367.5	7.5	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.252+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22063'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22063	BAS			318004306			SOMBASE Pycnogonids															ANTARCTICA																																			
318004307	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.253+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-45.4833	-60.1	226.0	1.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.253+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22064'}]	[]	[]	[]		False					WGS84	Pycnogonida		[]	[]			EUROPE			22064	BAS			318004307			SOMBASE Pycnogonids																																																		
318004308	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.254+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-62.725	-61.8633	183.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.254+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22065'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			22065	BAS			318004308			SOMBASE Pycnogonids																																																		
318004940	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.844+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-66.8667	145.5	526.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:21.844+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34384'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			34384	BAS			318004940			SOMBASE Pycnogonids															ANTARCTICA																																			
318004952	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.022+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-69.7166	163.4	365.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.022+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34462'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			34462	BAS			318004952			SOMBASE Pycnogonids																																																		
318004968	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.684+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-60.7167	-45.6	294.0	50.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:21.684+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34694'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			34694	BAS			318004968			SOMBASE Pycnogonids															ANTARCTICA																																			
318005038	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.211+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-54.5	3.4	503.0	64.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.211+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37260'}]	[]	[]	[]		False					WGS84	Pycnogonida	BV	[]	[]	ANTARCTICA	Bouvet Island	EUROPE			37260	BAS			318005038			SOMBASE Pycnogonids																																																		
318005047	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.453+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-52.2583	73.785	270.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.453+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37345'}]	[]	[]	[]		False					WGS84	Pycnogonida	HM	[]	[]	ANTARCTICA	Heard Island and McDonald Islands	EUROPE			37345	BAS			318005047			SOMBASE Pycnogonids																																																		
318005065	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.412+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-67.8416	69.9533	290.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.412+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37587'}]	[]	[]	[]		False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			37587	BAS			318005065			SOMBASE Pycnogonids																																																		
318005093	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.061+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-50.2533	69.2133	233.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.061+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37914'}]	[]	[]	[]		False					WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			37914	BAS			318005093			SOMBASE Pycnogonids																																																		
318005094	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.076+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-49.9933	70.3833	206.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.076+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37920'}]	[]	[]	[]		False					WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			37920	BAS			318005094			SOMBASE Pycnogonids																																																		
318005095	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.076+00:00	124	{}	OCCURRENCE		PRESENT			5166770	1	54	354	9477065	6313	2118547	5166770	5166770	Ammothea striata (Möbius, 1902)	Ammothea striata (Möbius, 1902)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea striata	Ammothea	striata	SPECIES	ACCEPTED	NE	-49.8566	70.5216	220.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.076+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37921'}]	[]	[]	[]		False					WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			37921	BAS			318005095			SOMBASE Pycnogonids																																																		
